subject,snippet,from_domain,label
DoorDash — Interview scheduling request,Thank you for applying to DoorDash. We are reviewing submissions and will provide updates as the process progresses.,lever.co,NOT_REJECTED
Intuit — Assessment instructions,"We are continuing to review applications for the Data Scientist position. If selected, a member of our recruiting team will contact you.",careers.company.com,NOT_REJECTED
Application received — Oracle,Thank you for applying to Oracle. We are reviewing submissions and will provide updates as the process progresses.,taleo.net,NOT_REJECTED
Databricks — Assessment instructions,"We are continuing to review applications for the Product Manager position. If selected, a member of our recruiting team will contact you.",lever.co,NOT_REJECTED
Databricks — Assessment instructions,This is an update regarding your application at Databricks. The hiring team is still reviewing candidates.,lever.co,NOT_REJECTED
Update on your application at Adobe,Your application for QA Engineer at Adobe is currently being evaluated. No action is required from you at this time.,jobs.company.com,NOT_REJECTED
Figma — Thank you for applying,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,successfactors.com,NOT_REJECTED
Apple — Thank you for applying,This is an update regarding your application at Apple. The hiring team is still reviewing candidates.,icims.com,NOT_REJECTED
Update on your application at Microsoft,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,greenhouse.io,NOT_REJECTED
Your application with Netflix,"We are continuing to review applications for the Backend Engineer position. If selected, a member of our recruiting team will contact you.",taleo.net,NOT_REJECTED
Apple Careers — Backend Engineer,This message confirms receipt of your application for the Backend Engineer role at Apple. We will follow up once the review process is complete.,careers.company.com,NOT_REJECTED
Bloomberg — Application under review (DevOps Engineer),Thank you for applying to Bloomberg. We are reviewing submissions and will provide updates as the process progresses.,greenhouse.io,NOT_REJECTED
Okta — Assessment instructions,Your application for Site Reliability Engineer at Okta is currently being evaluated. No action is required from you at this time.,greenhouse.io,NOT_REJECTED
Netflix: Interview process update,Your application for DevOps Engineer at Netflix is currently being evaluated. No action is required from you at this time.,taleo.net,NOT_REJECTED
Application received — Apple,We appreciate your interest in opportunities at Apple. Our team is reviewing applications and will contact you regarding next steps.,icims.com,NOT_REJECTED
Amazon — Assessment instructions,This message confirms receipt of your application for the Data Scientist role at Amazon. We will follow up once the review process is complete.,noreply.workday.com,NOT_REJECTED
Your application with Twilio,Thank you for your interest in joining Twilio. We are in the process of reviewing candidate profiles and will reach out with updates.,jobs.company.com,NOT_REJECTED
Palantir — Thank you for applying,Your application for Data Analyst at Palantir is currently being evaluated. No action is required from you at this time.,myworkday.com,NOT_REJECTED
Stripe Recruiting — Next steps,Thank you for applying to Stripe. We are reviewing submissions and will provide updates as the process progresses.,notifications.lever.co,NOT_REJECTED
Notion — Thank you for applying,We appreciate your interest in opportunities at Notion. Our team is reviewing applications and will contact you regarding next steps.,jobs.company.com,NOT_REJECTED
Bloomberg Recruiting — Next steps,Thank you for your interest in joining Bloomberg. We are in the process of reviewing candidate profiles and will reach out with updates.,careers.company.com,NOT_REJECTED
Application received — Amazon,Thank you for applying for the Solutions Engineer position at Amazon. Your application has been received and is currently under review by our hiring team.,jobs.company.com,NOT_REJECTED
Snowflake — Application under review (Frontend Engineer),We appreciate your interest in opportunities at Snowflake. Our team is reviewing applications and will contact you regarding next steps.,myworkday.com,NOT_REJECTED
Notion — Interview scheduling request,Thank you for your interest in joining Notion. We are in the process of reviewing candidate profiles and will reach out with updates.,notifications.lever.co,NOT_REJECTED
VMware — Thank you for applying,Thank you for applying for the QA Engineer position at VMware. Your application has been received and is currently under review by our hiring team.,jobs.company.com,NOT_REJECTED
LinkedIn — Application under review (QA Engineer),Thank you for your interest in joining LinkedIn. We are in the process of reviewing candidate profiles and will reach out with updates.,noreply.workday.com,NOT_REJECTED
Your application with Snowflake,We appreciate your interest in opportunities at Snowflake. Our team is reviewing applications and will contact you regarding next steps.,lever.co,NOT_REJECTED
